Day, Time, Sender Region, Receiver Region, Hop IP, Duration, Hop Count
Sun,13:19:15,Asia-Northeast-1,US-West-2,100.66.0.47,13,3
Sun,13:19:15,Asia-Northeast-1,US-West-2,100.65.1.129,0,4
Sun,13:19:15,Asia-Northeast-1,US-West-2,203.83.223.18,174,5
Sun,13:19:15,Asia-Northeast-1,US-West-2,52.93.9.94,174,6
Sun,13:19:15,Asia-Northeast-1,US-West-2,52.93.9.173,173,7
Sun,13:19:15,Asia-Northeast-1,US-West-2,54.239.41.162,174,8
Sun,13:19:15,Asia-Northeast-1,US-West-2,54.239.52.128,174,9
Sun,13:19:15,Asia-Northeast-1,US-West-2,54.239.41.161,174,10
Sun,13:19:15,Asia-Northeast-1,US-West-2,54.239.43.43,174,11
Sun,13:19:15,Asia-Northeast-1,US-West-2,54.240.242.56,184,12
Sun,13:19:15,Asia-Northeast-1,US-West-2,52.93.70.203,174,13
Sun,13:19:15,Asia-Northeast-1,US-West-2,54.240.242.88,186,14
Sun,13:19:15,Asia-Northeast-1,US-West-2,54.240.242.47,175,15
Sun,13:19:15,Asia-Northeast-1,US-West-2,72.21.222.17,175,16
Sun,13:19:15,Asia-Northeast-1,US-West-2,100.64.16.42,175,17
Sun,13:19:15,Asia-Northeast-1,US-West-2,100.64.0.209,175,18
Sun,13:19:15,Asia-Northeast-1,US-West-2,100.64.2.218,176,19
Sun,13:19:15,Asia-Northeast-1,US-West-2,54.153.101.180,175,20
Sun,13:24:48,Asia-Northeast-1,US-West-2,175.41.128.204,19,1
Sun,13:24:48,Asia-Northeast-1,US-West-2,100.66.0.128,18,2
Sun,13:24:48,Asia-Northeast-1,US-West-2,100.66.0.17,21,3
Sun,13:24:48,Asia-Northeast-1,US-West-2,100.65.0.33,0,4
Sun,13:24:48,Asia-Northeast-1,US-West-2,203.83.223.18,174,5
Sun,13:24:48,Asia-Northeast-1,US-West-2,52.93.9.94,180,6
Sun,13:24:48,Asia-Northeast-1,US-West-2,52.93.9.107,173,7
Sun,13:24:48,Asia-Northeast-1,US-West-2,54.239.41.162,174,8
Sun,13:24:48,Asia-Northeast-1,US-West-2,54.239.52.128,173,9
Sun,13:24:48,Asia-Northeast-1,US-West-2,54.239.41.161,173,10
