Day, Time, Sender Region, Receiver Region, Hop IP, Duration, Hop Count
Mon,21:08:21,EU-West-2,US-East-1,100.64.17.226,102,11
Mon,21:08:21,EU-West-2,US-East-1,100.64.3.66,105,12
Mon,21:08:21,EU-West-2,US-East-1,100.64.2.77,106,13
Mon,21:08:21,EU-West-2,US-East-1,13.59.133.125,86,14
Mon,21:14:05,EU-West-2,US-East-1,52.56.0.66,21,1
Mon,21:14:05,EU-West-2,US-East-1,100.66.0.154,11,2
Mon,21:14:05,EU-West-2,US-East-1,100.66.0.95,12,3
Mon,21:14:05,EU-West-2,US-East-1,100.65.1.33,0,4
Mon,21:14:05,EU-West-2,US-East-1,52.94.33.47,86,5
Mon,21:14:05,EU-West-2,US-East-1,52.94.33.130,104,6
Mon,21:14:05,EU-West-2,US-East-1,54.239.101.161,86,7
Mon,21:14:05,EU-West-2,US-East-1,54.239.42.114,87,8
Mon,21:14:05,EU-West-2,US-East-1,52.95.1.169,86,9
Mon,21:14:05,EU-West-2,US-East-1,52.95.1.18,87,10
Mon,21:14:05,EU-West-2,US-East-1,100.64.17.64,97,11
Mon,21:14:05,EU-West-2,US-East-1,100.64.1.130,98,12
Mon,21:14:05,EU-West-2,US-East-1,100.64.3.207,1072,13
Mon,21:14:05,EU-West-2,US-East-1,13.59.133.125,86,14
Mon,21:19:08,EU-West-2,US-East-1,52.56.0.68,19,1
Mon,21:19:08,EU-West-2,US-East-1,100.66.0.136,21,2
Mon,21:19:08,EU-West-2,US-East-1,100.66.0.1,15,3
Mon,21:19:08,EU-West-2,US-East-1,100.65.1.129,0,4
Mon,21:19:08,EU-West-2,US-East-1,52.94.33.51,86,5
Mon,21:19:08,EU-West-2,US-East-1,52.94.33.144,97,6
Mon,21:19:08,EU-West-2,US-East-1,54.239.101.101,86,7
Mon,21:19:08,EU-West-2,US-East-1,54.239.42.114,87,8
Mon,21:19:08,EU-West-2,US-East-1,52.95.1.253,86,9
Mon,21:19:08,EU-West-2,US-East-1,52.95.1.22,86,10
Mon,21:19:08,EU-West-2,US-East-1,100.64.16.138,755,11
Mon,21:19:08,EU-West-2,US-East-1,100.64.2.70,101,12
Mon,21:19:08,EU-West-2,US-East-1,100.64.1.75,98,13
Mon,21:19:08,EU-West-2,US-East-1,13.59.133.125,86,14
Mon,21:24:29,EU-West-2,US-East-1,52.56.0.68,21,1
Mon,21:24:29,EU-West-2,US-East-1,100.66.0.158,18,2
Mon,21:24:29,EU-West-2,US-East-1,100.66.0.121,16,3
Mon,21:24:29,EU-West-2,US-East-1,100.65.1.193,0,4
Mon,21:24:29,EU-West-2,US-East-1,52.94.33.51,86,5
Mon,21:24:29,EU-West-2,US-East-1,52.94.33.142,98,6
Mon,21:24:29,EU-West-2,US-East-1,54.239.101.63,85,7
Mon,21:24:29,EU-West-2,US-East-1,54.239.42.114,88,8
Mon,21:24:29,EU-West-2,US-East-1,52.95.1.197,87,9
Mon,21:24:29,EU-West-2,US-East-1,52.95.3.134,86,10
Mon,21:24:29,EU-West-2,US-East-1,100.64.16.96,108,11
Mon,21:24:29,EU-West-2,US-East-1,100.64.0.198,100,12
Mon,21:24:29,EU-West-2,US-East-1,100.64.2.137,94,13
Mon,21:24:29,EU-West-2,US-East-1,13.59.133.125,86,14
Mon,21:29:33,EU-West-2,US-East-1,52.56.0.68,38,1
Mon,21:29:33,EU-West-2,US-East-1,100.66.0.150,19,2
Mon,21:29:33,EU-West-2,US-East-1,100.66.0.51,20,3
Mon,21:29:33,EU-West-2,US-East-1,100.65.0.225,0,4
Mon,21:29:33,EU-West-2,US-East-1,52.94.33.47,86,5
Mon,21:29:33,EU-West-2,US-East-1,52.94.33.142,99,6
Mon,21:29:33,EU-West-2,US-East-1,54.239.101.161,86,7
Mon,21:29:33,EU-West-2,US-East-1,52.95.1.113,86,9
Mon,21:29:33,EU-West-2,US-East-1,52.95.3.134,86,10
Mon,21:29:33,EU-West-2,US-East-1,100.64.17.100,103,11
Mon,21:29:33,EU-West-2,US-East-1,100.64.2.6,100,12
Mon,21:29:33,EU-West-2,US-East-1,100.64.2.207,102,13
Mon,21:29:33,EU-West-2,US-East-1,13.59.133.125,86,14
Mon,21:34:56,EU-West-2,US-East-1,52.56.0.64,18,1
Mon,21:34:56,EU-West-2,US-East-1,100.66.0.226,19,2
Mon,21:34:56,EU-West-2,US-East-1,100.66.0.97,22,3
Mon,21:34:56,EU-West-2,US-East-1,100.65.0.1,0,4
Mon,21:34:56,EU-West-2,US-East-1,52.94.33.51,86,5
Mon,21:34:56,EU-West-2,US-East-1,52.94.33.134,101,6
Mon,21:34:56,EU-West-2,US-East-1,54.239.101.83,85,7
Mon,21:34:56,EU-West-2,US-East-1,54.239.41.199,87,8
Mon,21:34:56,EU-West-2,US-East-1,52.95.1.197,86,9
Mon,21:34:56,EU-West-2,US-East-1,52.95.1.18,86,10
Mon,21:34:56,EU-West-2,US-East-1,100.64.17.68,104,11
Mon,21:34:56,EU-West-2,US-East-1,100.64.3.64,102,12
Mon,21:34:56,EU-West-2,US-East-1,100.64.0.77,100,13
Mon,21:34:56,EU-West-2,US-East-1,13.59.133.125,86,14
Mon,21:40:21,EU-West-2,US-East-1,52.56.0.64,12,1
Mon,21:40:21,EU-West-2,US-East-1,100.66.0.190,21,2
Mon,21:40:21,EU-West-2,US-East-1,100.66.0.91,18,3
Mon,21:40:21,EU-West-2,US-East-1,100.65.1.193,0,4
Mon,21:40:21,EU-West-2,US-East-1,52.94.33.47,86,5
Mon,21:40:21,EU-West-2,US-East-1,52.94.33.140,105,6
Mon,21:40:21,EU-West-2,US-East-1,54.239.101.41,85,7
Mon,21:40:21,EU-West-2,US-East-1,54.239.42.114,87,8
Mon,21:40:21,EU-West-2,US-East-1,52.95.1.141,86,9
Mon,21:40:21,EU-West-2,US-East-1,52.95.1.18,86,10
Mon,21:40:21,EU-West-2,US-East-1,100.64.16.100,104,11
Mon,21:40:21,EU-West-2,US-East-1,100.64.0.64,103,12
Mon,21:40:21,EU-West-2,US-East-1,100.64.1.15,107,13
Mon,21:40:21,EU-West-2,US-East-1,13.59.133.125,86,14
Mon,21:46:04,EU-West-2,US-East-1,52.56.0.64,16,1
Mon,21:46:04,EU-West-2,US-East-1,100.66.0.142,19,2
Mon,21:46:04,EU-West-2,US-East-1,100.66.0.19,18,3
Mon,21:46:04,EU-West-2,US-East-1,100.65.0.65,1,4
Mon,21:46:04,EU-West-2,US-East-1,52.94.33.43,86,5
Mon,21:46:04,EU-West-2,US-East-1,52.94.33.130,88,6
Mon,21:46:04,EU-West-2,US-East-1,54.239.101.141,86,7
Mon,21:46:04,EU-West-2,US-East-1,52.95.1.141,86,9
Mon,21:46:04,EU-West-2,US-East-1,52.95.3.134,86,10
Mon,21:46:04,EU-West-2,US-East-1,100.64.17.130,98,11
Mon,21:46:04,EU-West-2,US-East-1,100.64.1.196,107,12
Mon,21:46:04,EU-West-2,US-East-1,100.64.1.73,97,13
Mon,21:46:04,EU-West-2,US-East-1,13.59.133.125,96,14
Mon,21:51:29,EU-West-2,US-East-1,52.56.0.70,13,1
Mon,21:51:29,EU-West-2,US-East-1,100.66.0.212,378,2
Mon,21:51:29,EU-West-2,US-East-1,100.66.0.119,12,3
Mon,21:51:29,EU-West-2,US-East-1,100.65.1.65,0,4
Mon,21:51:29,EU-West-2,US-East-1,52.94.33.43,86,5
Mon,21:51:29,EU-West-2,US-East-1,52.94.33.132,99,6
Mon,21:51:29,EU-West-2,US-East-1,54.239.101.83,86,7
Mon,21:51:29,EU-West-2,US-East-1,54.239.42.114,88,8
Mon,21:51:29,EU-West-2,US-East-1,52.95.1.225,86,9
Mon,21:51:29,EU-West-2,US-East-1,52.95.1.22,86,10
Mon,21:51:29,EU-West-2,US-East-1,100.64.17.32,95,11
Mon,21:51:29,EU-West-2,US-East-1,100.64.2.70,105,12
Mon,21:51:29,EU-West-2,US-East-1,100.64.3.11,165,13
Mon,21:51:29,EU-West-2,US-East-1,13.59.133.125,89,14
Mon,21:57:04,EU-West-2,US-East-1,52.56.0.68,16,1
Mon,21:57:04,EU-West-2,US-East-1,100.66.0.192,20,2
Mon,21:57:04,EU-West-2,US-East-1,100.66.0.85,12,3
Mon,21:57:04,EU-West-2,US-East-1,100.65.1.33,0,4
Mon,21:57:04,EU-West-2,US-East-1,52.94.33.39,86,5
Mon,21:57:04,EU-West-2,US-East-1,52.94.33.144,99,6
Mon,21:57:04,EU-West-2,US-East-1,54.239.101.41,86,7
Mon,21:57:04,EU-West-2,US-East-1,54.239.42.114,88,8
Mon,21:57:04,EU-West-2,US-East-1,52.95.1.113,86,9
Mon,21:57:04,EU-West-2,US-East-1,52.95.1.18,87,10
Mon,21:57:04,EU-West-2,US-East-1,100.64.17.224,97,11
Mon,21:57:04,EU-West-2,US-East-1,100.64.1.130,105,12
Mon,21:57:04,EU-West-2,US-East-1,100.64.0.143,746,13
Mon,21:57:04,EU-West-2,US-East-1,13.59.133.125,86,14
Mon,22:02:29,EU-West-2,US-East-1,52.56.0.64,15,1
Mon,22:02:29,EU-West-2,US-East-1,100.66.0.196,19,2
Mon,22:02:29,EU-West-2,US-East-1,100.66.0.29,15,3
Mon,22:02:29,EU-West-2,US-East-1,100.65.1.161,0,4
Mon,22:02:29,EU-West-2,US-East-1,52.94.33.51,86,5
Mon,22:02:29,EU-West-2,US-East-1,52.94.33.134,92,6
Mon,22:02:29,EU-West-2,US-East-1,54.239.101.123,87,7
Mon,22:02:29,EU-West-2,US-East-1,176.32.106.178,86,8
Mon,22:02:29,EU-West-2,US-East-1,52.95.1.141,86,9
Mon,22:02:29,EU-West-2,US-East-1,52.95.1.18,86,10
Mon,22:02:29,EU-West-2,US-East-1,100.64.16.96,403,11
Mon,22:02:29,EU-West-2,US-East-1,100.64.2.70,101,12
Mon,22:02:29,EU-West-2,US-East-1,100.64.3.13,266,13
Mon,22:02:29,EU-West-2,US-East-1,13.59.133.125,86,14
Mon,22:08:07,EU-West-2,US-East-1,52.56.0.68,17,1
Mon,22:08:07,EU-West-2,US-East-1,100.66.0.212,12,2
Mon,22:08:07,EU-West-2,US-East-1,100.66.0.119,16,3
Mon,22:08:07,EU-West-2,US-East-1,100.65.0.161,0,4
Mon,22:08:07,EU-West-2,US-East-1,52.94.33.39,86,5
Mon,22:08:07,EU-West-2,US-East-1,52.94.33.140,95,6
Mon,22:08:07,EU-West-2,US-East-1,54.239.101.21,86,7
Mon,22:08:07,EU-West-2,US-East-1,52.95.1.169,86,9
Mon,22:08:07,EU-West-2,US-East-1,52.95.1.18,86,10
Mon,22:08:07,EU-West-2,US-East-1,100.64.16.98,97,11
Mon,22:08:07,EU-West-2,US-East-1,100.64.1.6,115,12
Mon,22:08:07,EU-West-2,US-East-1,100.64.0.11,384,13
Mon,22:08:07,EU-West-2,US-East-1,13.59.133.125,86,14
Mon,22:13:23,EU-West-2,US-East-1,52.56.0.70,38,1
Mon,22:13:23,EU-West-2,US-East-1,100.66.0.168,16,2
Mon,22:13:23,EU-West-2,US-East-1,100.66.0.29,13,3
Mon,22:13:23,EU-West-2,US-East-1,100.65.0.1,0,4
Mon,22:13:23,EU-West-2,US-East-1,52.94.33.39,86,5
Mon,22:13:23,EU-West-2,US-East-1,52.94.33.130,98,6
Mon,22:13:23,EU-West-2,US-East-1,54.239.101.163,86,7
Mon,22:13:23,EU-West-2,US-East-1,54.239.42.114,87,8
Mon,22:13:23,EU-West-2,US-East-1,52.95.1.113,86,9
Mon,22:13:23,EU-West-2,US-East-1,52.95.1.22,86,10
Mon,22:13:23,EU-West-2,US-East-1,100.64.16.6,106,11
Mon,22:13:23,EU-West-2,US-East-1,100.64.3.194,107,12
Mon,22:13:23,EU-West-2,US-East-1,100.64.1.207,99,13
Mon,22:13:23,EU-West-2,US-East-1,13.59.133.125,86,14
Mon,22:18:48,EU-West-2,US-East-1,52.56.0.68,14,1
Mon,22:18:48,EU-West-2,US-East-1,100.66.0.150,26,2
Mon,22:18:48,EU-West-2,US-East-1,100.66.0.29,15,3
Mon,22:18:48,EU-West-2,US-East-1,100.65.0.33,0,4
Mon,22:18:48,EU-West-2,US-East-1,52.94.33.51,86,5
Mon,22:18:48,EU-West-2,US-East-1,52.94.33.132,96,6
Mon,22:18:48,EU-West-2,US-East-1,54.239.101.123,86,7
Mon,22:18:48,EU-West-2,US-East-1,54.239.41.199,88,8
Mon,22:18:48,EU-West-2,US-East-1,52.95.1.85,86,9
Mon,22:18:48,EU-West-2,US-East-1,52.95.3.134,86,10
Mon,22:18:48,EU-West-2,US-East-1,100.64.17.46,108,11
Mon,22:18:48,EU-West-2,US-East-1,100.64.3.6,100,12
Mon,22:18:48,EU-West-2,US-East-1,100.64.2.143,99,13
Mon,22:18:48,EU-West-2,US-East-1,13.59.133.125,86,14
Mon,22:24:06,EU-West-2,US-East-1,52.56.0.64,17,1
Mon,22:24:06,EU-West-2,US-East-1,100.66.0.212,18,2
Mon,22:24:06,EU-West-2,US-East-1,100.66.0.125,15,3
Mon,22:24:06,EU-West-2,US-East-1,100.65.1.161,0,4
Mon,22:24:06,EU-West-2,US-East-1,52.94.33.43,86,5
Mon,22:24:06,EU-West-2,US-East-1,52.94.33.140,93,6
Mon,22:24:06,EU-West-2,US-East-1,54.239.101.103,86,7
Mon,22:24:06,EU-West-2,US-East-1,54.239.41.199,87,8
Mon,22:24:06,EU-West-2,US-East-1,52.95.1.141,86,9
Mon,22:24:06,EU-West-2,US-East-1,52.95.1.22,86,10
Mon,22:24:06,EU-West-2,US-East-1,100.64.16.66,946,11
Mon,22:24:06,EU-West-2,US-East-1,100.64.1.194,107,12
Mon,22:24:06,EU-West-2,US-East-1,100.64.1.207,100,13
Mon,22:24:06,EU-West-2,US-East-1,13.59.133.125,86,14
Mon,22:29:32,EU-West-2,US-East-1,52.56.0.70,18,1
Mon,22:29:32,EU-West-2,US-East-1,100.66.0.196,20,2
Mon,22:29:32,EU-West-2,US-East-1,100.66.0.85,19,3
Mon,22:29:32,EU-West-2,US-East-1,100.65.1.1,0,4
Mon,22:29:32,EU-West-2,US-East-1,52.94.33.51,86,5
Mon,22:29:32,EU-West-2,US-East-1,52.94.33.130,97,6
Mon,22:29:32,EU-West-2,US-East-1,54.239.101.123,85,7
Mon,22:29:32,EU-West-2,US-East-1,54.239.42.114,89,8
